"analyte_key","analyte_type","analyte_name","analyte_abbrev","analyte_code","analyte_data_type","analyte_format","uom_abbrev","analyte_source_type","analyte_agg_method","analyte_algorithm","analyte_desc","analyte_size_frac_base"
2062,"derived_analyte","Ratio, Effective CEC to Clay, <2mm, CECd-Set 26","ecec_cly_cecd26","ececcl_d-32_S","F","4.2","(NA)","layer",,"(ecec_cec / clay_tot_psa)","The ECEC / total clay ratio is calculated by ECEC_CEC/CLAY_TOT. It is reported on a <2 mm base.","<2 mm"
2061,"derived_analyte","Ratio, Effective CEC to Clay, <2mm, CECd-Set 25","ecec_cly_cecd25","ececcl_d-31_S","F","4.2","(NA)","layer",,"(ecec_cec / clay_tot_psa)","The ECEC / total clay ratio is calculated by ECEC_CEC/CLAY_TOT. It is reported on a <2 mm base.","<2 mm"
2060,"derived_analyte","Ratio, Effective CEC to Clay, <2mm, CECd-Set 24","ecec_cly_cecd24","ececcl_d-30_S","F","4.2","(NA)","layer",,"(ecec_cec / clay_tot_psa)","The ECEC / total clay ratio is calculated by ECEC_CEC/CLAY_TOT. It is reported on a <2 mm base.","<2 mm"
2059,"derived_analyte","Ratio, Effective CEC to Clay, <2mm, CECd-Set 23","ecec_cly_cecd23","ececcl_d-29_S","F","4.2","(NA)","layer",,"(ecec_cec / clay_tot_psa)","The ECEC / total clay ratio is calculated by ECEC_CEC/CLAY_TOT. It is reported on a <2 mm base.","<2 mm"
2058,"derived_analyte","Ratio, Effective CEC to Clay, <2mm, CECd-Set 22","ecec_cly_cecd22","ececcl_d-28_S","F","4.2","(NA)","layer",,"(ecec_cec / clay_tot_psa)","The ECEC / total clay ratio is calculated by ECEC_CEC/CLAY_TOT. It is reported on a <2 mm base.","<2 mm"
2057,"derived_analyte","Ratio, Effective CEC to Clay, <2mm, CECd-Set 21","ecec_cly_cecd21","ececcl_d-27_S","F","4.2","(NA)","layer",,"(ecec_cec / clay_tot_psa)","The ECEC / total clay ratio is calculated by ECEC_CEC/CLAY_TOT. It is reported on a <2 mm base.","<2 mm"
2056,"derived_analyte","Ratio, Effective CEC to Clay, <2mm, CECd-Set 20","ecec_cly_cecd20","ececcl_d-26_S","F","4.2","(NA)","layer",,"(ecec_cec / clay_tot_psa)","The ECEC / total clay ratio is calculated by ECEC_CEC/CLAY_TOT. It is reported on a <2 mm base.","<2 mm"
2055,"derived_analyte","Ratio, Effective CEC to Clay, <2mm, CECd-Set 19","ecec_cly_cecd19","ececcl_d-25_S","F","4.2","(NA)","layer",,"(ecec_cec / clay_tot_psa)","The ECEC / total clay ratio is calculated by ECEC_CEC/CLAY_TOT. It is reported on a <2 mm base.","<2 mm"
1957,"derived_analyte","AlplushalfFe times 60.0 plus Glass, S prep, Inst Set 1","alfe60_glass","alfe60gc_d-1_S","I","3.0","%","layer",,"to be added","Al plus 1/2 Fe from Oxalate times 60.0 plus weighted average of glass minerals in the .02 to 2 mm particle size fraction, based on particle size distribution percentages.","0.02-2 mm"
1956,"derived_analyte","AlplushalfFe times 15.625 plus Glass, M prep, Inst Set 4","alfe15_glass","alfe15gc_d-4_M","I","3.0","%","layer",,"to be added","Al plus 1/2 Fe from Oxalate times 15.625 plus weighted average of glass minerals in the .02 to 2 mm particle size fraction, based on particle size distribution percentages.","0.02-2 mm"
1955,"derived_analyte","AlplushalfFe times 15.625 plus Glass, M prep, Inst Set 3","alfe15_glass","alfe15gc_d-3_M","I","3.0","%","layer",,"to be added","Al plus 1/2 Fe from Oxalate times 15.625 plus weighted average of glass minerals in the .02 to 2 mm particle size fraction, based on particle size distribution percentages.","0.02-2 mm"
1954,"derived_analyte","AlplushalfFe times 15.625 plus Glass, M prep, Inst Set 2","alfe15_glass","alfe15gc_d-2_M","I","3.0","%","layer",,"to be added","Al plus 1/2 Fe from Oxalate times 15.625 plus weighted average of glass minerals in the .02 to 2 mm particle size fraction, based on particle size distribution percentages.","0.02-2 mm"
1953,"derived_analyte","AlplushalfFe times 15.625 plus Glass, M prep, Inst Set 1","alfe15_glass","alfe15gc_d-1_M","I","3.0","%","layer",,"to be added","Al plus 1/2 Fe from Oxalate times 15.625 plus weighted average of glass minerals in the .02 to 2 mm particle size fraction, based on particle size distribution percentages.","0.02-2 mm"
1952,"derived_analyte","AlplushalfFe times 15.625 plus Glass, GP prep, Inst Set 4","alfe15_glass","alfe15gc_d-4_GP","I","3.0","%","layer",,"to be added","Al plus 1/2 Fe from Oxalate times 15.625 plus weighted average of glass minerals in the .02 to 2 mm particle size fraction, based on particle size distribution percentages.","0.02-2 mm"
1951,"derived_analyte","AlplushalfFe times 15.625 plus Glass, GP prep, Inst Set 3","alfe15_glass","alfe15gc_d-3_GP","I","3.0","%","layer",,"to be added","Al plus 1/2 Fe from Oxalate times 15.625 plus weighted average of glass minerals in the .02 to 2 mm particle size fraction, based on particle size distribution percentages.","0.02-2 mm"
1950,"derived_analyte","AlplushalfFe times 15.625 plus Glass, GP prep, Inst Set 2","alfe15_glass","alfe15gc_d-2_GP","I","3.0","%","layer",,"to be added","Al plus 1/2 Fe from Oxalate times 15.625 plus weighted average of glass minerals in the .02 to 2 mm particle size fraction, based on particle size distribution percentages.","0.02-2 mm"
1949,"derived_analyte","AlplushalfFe times 15.625 plus Glass, GP prep, Inst Set 1","alfe15_glass","alfe15gc_d-1_GP","I","3.0","%","layer",,"to be added","Al plus 1/2 Fe from Oxalate times 15.625 plus weighted average of glass minerals in the .02 to 2 mm particle size fraction, based on particle size distribution percentages.","0.02-2 mm"
1948,"derived_analyte","AlplushalfFe times 15.625 plus Glass, N prep, Inst Set 4","alfe15_glass","alfe15gc_d-4_N","I","3.0","%","layer",,"to be added","Al plus 1/2 Fe from Oxalate times 15.625 plus weighted average of glass minerals in the .02 to 2 mm particle size fraction, based on particle size distribution percentages.","0.02-2 mm"
1947,"derived_analyte","AlplushalfFe times 15.625 plus Glass, N prep, Inst Set 3","alfe15_glass","alfe15gc_d-3_N","I","3.0","%","layer",,"to be added","Al plus 1/2 Fe from Oxalate times 15.625 plus weighted average of glass minerals in the .02 to 2 mm particle size fraction, based on particle size distribution percentages.","0.02-2 mm"
1946,"derived_analyte","AlplushalfFe times 15.625 plus Glass, N prep, Inst Set 2","alfe15_glass","alfe15gc_d-2_N","I","3.0","%","layer",,"to be added","Al plus 1/2 Fe from Oxalate times 15.625 plus weighted average of glass minerals in the .02 to 2 mm particle size fraction, based on particle size distribution percentages.","0.02-2 mm"
1945,"derived_analyte","AlplushalfFe times 15.625 plus Glass, N prep, Inst Set 1","alfe15_glass","alfe15gc_d-1_N","I","3.0","%","layer",,"to be added","Al plus 1/2 Fe from Oxalate times 15.625 plus weighted average of glass minerals in the .02 to 2 mm particle size fraction, based on particle size distribution percentages.","0.02-2 mm"
1091,"derived_analyte","Aluminum plus half Iron Oxalate, M Prep, Inst Set 3","al_fe_ox3","Alfeox_d-3_M","F","5.2","% wt","layer",,"al_ox + fe_ox / 2","The extractable aluminum is added to half of the amount of extractable iron in an ammonium oxalate solution.","<2 mm"
1090,"derived_analyte","Aluminum plus half Iron Oxalate, S Prep, Inst Set 3","al_fe_ox3","Alfeox_d-3_S","F","5.2","% wt","layer",,"al_ox + fe_ox / 2","The extractable aluminum is added to half of the amount of extractable iron in an ammonium oxalate solution.","<2 mm"
1086,"derived_analyte","Ratio, Effective CEC to Clay, <2mm, CMS conversion","ecec_cly_cec0","ececcl_d-0_HM","F","4.2","(NA)","layer",,"(ecec_cec / clay_tot_psa)","The ECEC / total clay ratio is calculated by ECEC_CEC/CLAY_TOT. It is reported on a <2 mm base.","<2 mm"
1085,"derived_analyte","Ratio, Effective CEC to Clay, <2mm, CMS conversion","ecec_cly_cec0","ececcl_d-0_GP","F","4.2","(NA)","layer",,"(ecec_cec / clay_tot_psa)","The ECEC / total clay ratio is calculated by ECEC_CEC/CLAY_TOT. It is reported on a <2 mm base.","<2 mm"
1084,"derived_analyte","Ratio, Effective CEC to Clay, <2mm, CMS conversion","ecec_cly_cec0","ececcl_d-0_N","F","4.2","(NA)","layer",,"(ecec_cec / clay_tot_psa)","The ECEC / total clay ratio is calculated by ECEC_CEC/CLAY_TOT. It is reported on a <2 mm base.","<2 mm"
1083,"derived_analyte","Ratio, Effective CEC to Clay, <2mm, CMS conversion","ecec_cly_cec0","ececcl_d-0_S","F","4.2","(NA)","layer",,"(ecec_cec / clay_tot_psa)","The ECEC / total clay ratio is calculated by ECEC_CEC/CLAY_TOT. It is reported on a <2 mm base.","<2 mm"
1082,"derived_analyte","Resistant Minerals, Total, S+csi","resist_min_tot_scsi","RMScSi_d-1_S","I","3.0","%","layer",,"to be added","Total resistant minerals is sum of the percentages of minerals resistant to erosion.","0.02-2 mm"
1081,"derived_analyte","Resistant Minerals, Total, lt2","resist_min_tot_lt2","RMlt2_d-1_S","I","3.0","%","layer",,"to be added","Total resistant minerals is sum of the percentages of minerals resistant to erosion.","<2 mm"
1080,"derived_analyte","Resistant Minerals, Total, ms","resist_min_tot_ms","RMms_d-1_S","I","3.0","%","layer",,"to be added","Total resistant minerals is sum of the percentages of minerals resistant to erosion.","0.25-0.5 mm"
1079,"derived_analyte","Ratio, Carbon to Nitrogen","c_n_ra","CNrat_d-1_HM","F","3.0","(NA)","layer",,"soc / n_tot","The carbon to nitrogen ratio is calculated by C_ORG/N_TOT. It provides information related to soil fertility and the state of organic matter decomposition. It is reported on a <2 mm base.","<2 mm"
1078,"derived_analyte","Ratio, Carbon to Nitrogen","c_n_ra","CNrat_d-1_M","F","3.0","(NA)","layer",,"soc / n_tot","The carbon to nitrogen ratio is calculated by C_ORG/N_TOT. It provides information related to soil fertility and the state of organic matter decomposition. It is reported on a <2 mm base.","<2 mm"
1077,"derived_analyte","Ratio, Carbon to Nitrogen","c_n_ra","CNrat_d-1_GP","F","3.0","(NA)","layer",,"soc / n_tot","The carbon to nitrogen ratio is calculated by C_ORG/N_TOT. It provides information related to soil fertility and the state of organic matter decomposition. It is reported on a <2 mm base.","<2 mm"
1076,"derived_analyte","Ratio, Carbon to Nitrogen","c_n_ra","CNrat_d-1_N","F","3.0","(NA)","layer",,"soc / n_tot","The carbon to nitrogen ratio is calculated by C_ORG/N_TOT. It provides information related to soil fertility and the state of organic matter decomposition. It is reported on a <2 mm base.","<2 mm"
1075,"derived_analyte","Aluminum plus half Iron Oxalate, GP Prep","al_fe_ox0","Alfeox_d-0_GP","F","5.2","% wt","layer",,"al_ox + fe_ox / 2","The extractable aluminum is added to half of the amount of extractable iron in an ammonium oxalate solution.","<2 mm"
1074,"derived_analyte","Aluminum plus half Iron Oxalate, N Prep","al_fe_ox0","Alfeox_d-0_N","F","5.2","% wt","layer",,"al_ox + fe_ox / 2","The extractable aluminum is added to half of the amount of extractable iron in an ammonium oxalate solution.","<2 mm"
1944,"derived_analyte","AlplushalfFe times 15.625 plus Glass, S prep, Inst Set 4","alfe15_glass","alfe15gc_d-4_S","I","3.0","%","layer",,"to be added","Al plus 1/2 Fe from Oxalate times 15.625 plus weighted average of glass minerals in the .02 to 2 mm particle size fraction, based on particle size distribution percentages.","0.02-2 mm"
1943,"derived_analyte","AlplushalfFe times 15.625 plus Glass, S prep, Inst Set 3","alfe15_glass","alfe15gc_d-3_S","I","3.0","%","layer",,"to be added","Al plus 1/2 Fe from Oxalate times 15.625 plus weighted average of glass minerals in the .02 to 2 mm particle size fraction, based on particle size distribution percentages.","0.02-2 mm"
1942,"derived_analyte","AlplushalfFe times 15.625 plus Glass, S prep, Inst Set 2","alfe15_glass","alfe15gc_d-2_S","I","3.0","%","layer",,"to be added","Al plus 1/2 Fe from Oxalate times 15.625 plus weighted average of glass minerals in the .02 to 2 mm particle size fraction, based on particle size distribution percentages.","0.02-2 mm"
1941,"derived_analyte","AlplushalfFe times 15.625 plus Glass, S prep, Inst Set 1","alfe15_glass","alfe15gc_d-1_S","I","3.0","%","layer",,"to be added","Al plus 1/2 Fe from Oxalate times 15.625 plus weighted average of glass minerals in the .02 to 2 mm particle size fraction, based on particle size distribution percentages.","0.02-2 mm"
1940,"derived_analyte","Sand, Total plus CoSi, N prep","sandtot_cosi_psa","CoSiS_d-3_N","F","4.1","% wt","layer",,"to be added","Total sand plus coarse silt is the soil separate with 0.02 to 2.0 mm particle diameter. It is reported a gravimetric percent on a <2 mm base.  N prep.","<2 mm"
1939,"derived_analyte","Sand, Total plus CoSi, GP prep","sandtot_cosi_psa","CoSiS_d-2_GP","F","4.1","% wt","layer",,"to be added","Total sand plus coarse silt is the soil separate with 0.02 to 2.0 mm particle diameter. It is reported a gravimetric percent on a <2 mm base. G prep.","<2 mm"
1938,"derived_analyte","Sand, Total plus CoSi","sandtot_cosi_psa","CoSiS_d-1_S","F","4.1","% wt","layer",,"to be added","Total sand plus coarse silt is the soil separate with 0.02 to 2.0 mm particle diameter. It is reported a gravimetric percent on a <2 mm base. S prep","<2 mm"
1937,"derived_analyte","Sand, Total plus CoSi, Moist","sandtot_cosi_Moist","MCoSiS_d-1_M","F","4.1","% wt","layer",,"to be added","Total sand plus coarse silt is the soil separate with 0.02 to 2.0 mm particle diameter. It is reported a gravimetric percent on a <2 mm base. M prep","<2 mm"
1936,"derived_analyte","CaCO3, Chittick","caco3_ch","Carbch_d-1_S","F","4.1","% wt","layer",,"Total Carbonates % = % Calcite + % Dolomite",,"<2 mm"
1935,"aggregate analyte","Dolomite, Chittick","Dolomite_ch","DL_ch","F","4.1","%","layer","mean","% Dolomite = 0.233(CR20-CR1) + 0.3",,
1934,"aggregate analyte","Calcite, Chittick","Calcite_ch","CA_ch","F","4.1","%","layer","mean","% Calcite = 0.232(CR1 - (0.04)(CR20-CR1))",,
1933,"aggregate analyte","Montmorillonite, x-ray, percent","min_MT_x-ray_p","Mtxrayp","I","3.0","%","layer","mean",,"to be added","<0.002 mm"
1932,"aggregate analyte","Illite (Hydromuscovite), x-ray, percent","min_IL_x-ray_p","Ilxrayp","I","3.0","%","layer","mean",,"to be added","<0.002 mm"
1930,"derived_analyte","Ratio, Calcium to Magnesium","ca_mg_ra","CaMgrat_d-1_S","F","5.1","(NA)","layer",,,,"<2 mm"
1929,"derived_analyte","Water Retention Difference, 1/3 to 15 Bar, Whole Soil, wt percent","wrd_ws13_wt","wrdws3wt_d-1_S","F","4.2","%","layer",,,,"whole soil"
1928,"derived_analyte","Water Retention Difference, 1/3 to 15 Bar, <2mm, wt percent","wrd_l2_wt","wrdL2wt_d-1_S","F","4.2","%","layer",,,,"<2 mm"
1563,"aggregate analyte","Electrical Conductivity, 1:1 soil/water Extract","ec_1swx","EC_1swx","F","5.2","dS/m","layer","mean","To Be Added","The electrical conductivity of the 1:1 soil/water extract is used to estimate the concentration of salts in a sample, and provides inferences on cation concentration in solution and osmotic pressure. It is reported as mmhos per centimeter.",
1562,"aggregate analyte","Calcium, 1:1 soil/water Extract","ca_1swx","Ca_1swx","F","5.1","mmol(+)/L","layer","mean","To Be Added","Calcium in the 1:1 soil/water extract is the fraction removed from a sample by saturating the sample with distilled H2O, then vacuum extracting the water. It is reported as meq per liter of extract.",
1561,"aggregate analyte","Carbonate, 1:1 soil/water Extract","co3_1swx","CO3_1swx","F","5.1","mmol(-)/L","layer","mean","To Be Added","Carbonate in the 1:1 soil/water extract is the fraction removed from a sample by saturating the sample with distilled H2O, then vacuum extracting the water. It is reported as meq per liter of extract.",
1560,"aggregate analyte","Chloride, 1:1 soil/water Extract","cl_1swx","Cl_1swx","F","5.1","mmol(-)/L","layer","mean","To Be Added","Chloride in the 1:1 soil/water extract is the fraction removed from a sample by saturating the sample with distilled H2O, then vacuum extracting the water. It is reported as meq per liter of extract.",
1559,"aggregate analyte","Potassium, 1:1 soil/water Extract","k_1swx","K_1swx","F","5.1","mmol(+)/L","layer","mean","To Be Added","Potassium in the 1:1 soil/water extract is the fraction removed from a sample by saturating the sample with distilled H2O, then vacuum extracting the water. It is reported as meq per liter of extract.",
1558,"aggregate analyte","Sodium, 1:1 soil/water Extract","na_1swx","Na_1swx","F","5.1","mmol(+)/L","layer","mean","To Be Added","Sodium in the 1:1 soil/water extract is the fraction removed from a sample by saturating the sample with distilled H2O, then vacuum extracting the water. It is reported as meq per liter of extract.",
1557,"aggregate analyte","Sulfate, 1:1 soil/water Extract","so4_1swx","SO4_1swx","F","5.1","mmol(-)/L","layer","mean","To Be Added","Sulfate in the 1:1 soil/water extract is the fraction removed from a sample by saturating the sample with distilled H2O, then vacuum extracting the water. It is reported as meq per liter of extract.",
1556,"aggregate analyte","Magnesium, 1:1 soil/water Extract","mg_1swx","Mg_1swx","F","5.1","mmol(+)/L","layer","mean","To Be Added","Magnesium in the 1:1 soil/water extract is the fraction removed from a sample by saturating the sample with distilled H2O, then vacuum extracting the water. It is reported as meq per liter of extract.",
1555,"derived_analyte","Phosphorus, isotherm, 75 µg P sorbed/g soil","p_iso75y","Piso75y","F","3.0","µg/g","layer","mean","To Be Added","to be added",
1554,"derived_analyte","Phosphorus, isotherm, 50 µg P sorbed/g soil","p_iso50y","Piso50y","F","3.0","µg/g","layer","mean","To Be Added","to be added",
1553,"derived_analyte","Phosphorus, isotherm, 25 µg P sorbed/g soil","p_iso25y","Piso25y","F","3.0","µg/g","layer","mean","To Be Added","to be added",
